disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd,state,amount_cleaned,non_disclosure_period(days)
2020,2020-07-01 00:00:00,2020-05-18 00:00:00,missing,XOM,Exxon Mobil Corporation,sale_partial,"$1,001 - $15,000",John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False,KY,8000.5,44.0
2020,2020-07-01 00:00:00,2020-05-05 00:00:00,missing,XOM,Exxon Mobil Corporation,sale_partial,"$1,001 - $15,000",John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False,KY,8000.5,57.0
2020,2020-07-01 00:00:00,2020-05-05 00:00:00,missing,JPM,JP Morgan Chase & Co.,sale_partial,"$1,001 - $15,000",John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False,KY,8000.5,57.0
2020,2020-07-01 00:00:00,2020-05-05 00:00:00,missing,LOW,"Lowe's Companies, Inc.",sale_partial,"$1,001 - $15,000",John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False,KY,8000.5,57.0
2020,2020-07-01 00:00:00,2020-05-29 00:00:00,missing,PFE,"Pfizer, Inc.",sale_partial,"$1,001 - $15,000",John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False,KY,8000.5,33.0
2020,2020-07-01 00:00:00,2020-05-26 00:00:00,missing,TMUS,"T-Mobile US, Inc.",purchase,"$1,001 - $15,000",John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False,KY,8000.5,36.0
2020,2020-07-01 00:00:00,2020-05-26 00:00:00,missing,VZ,Verizon Communications Inc.,sale_partial,"$1,001 - $15,000",John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False,KY,8000.5,36.0
2020,2020-07-01 00:00:00,2020-05-05 00:00:00,missing,DIS,Walt Disney Company,sale_partial,"$1,001 - $15,000",John A. Yarmuth,KY03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016823.pdf,False,KY,8000.5,57.0
2021,2021-08-05 00:00:00,2021-07-09 00:00:00,self,AAPL,Apple Inc,sale_full,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,32500.5,27.0
2021,2021-08-05 00:00:00,2021-07-02 00:00:00,self,CCL,Carnival Corporation,purchase,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,8000.5,34.0
2021,2021-08-05 00:00:00,2021-07-02 00:00:00,self,CHWY,Chewy Inc Class A,purchase,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,8000.5,34.0
2021,2021-08-05 00:00:00,2021-07-09 00:00:00,self,CHWY,Chewy Inc Class A,sale_full,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,8000.5,27.0
2021,2021-08-05 00:00:00,2021-07-02 00:00:00,self,COIN,Coinbase Global Inc - Class A,purchase,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,32500.5,34.0
2021,2021-08-05 00:00:00,2021-07-06 00:00:00,joint,COIN,Coinbase Global Inc - Class A,purchase,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,8000.5,30.0
2021,2021-08-05 00:00:00,2021-07-23 00:00:00,self,COIN,Coinbase Global Inc - Class A,purchase,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,32500.5,13.0
2021,2021-08-05 00:00:00,2021-07-13 00:00:00,self,COST,Costco Wholesale Corporation,purchase,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,32500.5,23.0
2021,2021-08-05 00:00:00,2021-07-19 00:00:00,self,FORD,Ford Motor Company,purchase,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,8000.5,17.0
2021,2021-08-05 00:00:00,2021-07-15 00:00:00,self,LMND,Lemonade Inc,purchase,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,32500.5,21.0
2021,2021-08-05 00:00:00,2021-07-19 00:00:00,self,NFLX,Netflix Inc,sale_full,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,8000.5,17.0
2021,2021-08-05 00:00:00,2021-07-09 00:00:00,self,NKE,Nike Inc,sale_full,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,32500.5,27.0
2021,2021-08-05 00:00:00,2021-07-02 00:00:00,self,NVCR,NovoCure Limited - Ordinary Shares,purchase,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,32500.5,34.0
2021,2021-08-05 00:00:00,2021-07-02 00:00:00,self,CRM,Salesforce Inc,purchase,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,32500.5,34.0
2021,2021-08-05 00:00:00,2021-07-28 00:00:00,self,SBUX,Starbucks Corporation,purchase,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,8000.5,8.0
2021,2021-08-05 00:00:00,2021-07-16 00:00:00,self,SBUX,Starbucks Corporation,sale_full,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,8000.5,20.0
2021,2021-08-05 00:00:00,2021-07-19 00:00:00,self,TSLA,Tesla Inc,sale_full,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,8000.5,17.0
2021,2021-08-05 00:00:00,2021-07-06 00:00:00,self,TSLA,Tesla Inc,sale_full,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,8000.5,30.0
2021,2021-08-05 00:00:00,2021-07-02 00:00:00,self,TSLA,Tesla Inc,sale_full,"$50,001 - $100,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,75000.5,34.0
2021,2021-08-05 00:00:00,2021-07-06 00:00:00,self,TSLA,Tesla Inc,purchase,"$50,001 - $100,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,75000.5,30.0
2021,2021-08-05 00:00:00,2021-07-16 00:00:00,joint,TRUP,Trupanion Inc,sale_full,"$1,001 - $15,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,8000.5,20.0
2021,2021-08-05 00:00:00,2021-06-29 00:00:00,self,W,Wayfair Inc - Class A,purchase,"$15,001 - $50,000",Marie Newman,IL03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019240.pdf,False,IL,32500.5,37.0
2021,2021-08-05 00:00:00,2021-07-20 00:00:00,missing,CISIX,Calvert US Large Cap Core Responsible Index Fund,purchase,"$1,001 - $15,000",Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218220.pdf,False,OR,8000.5,16.0
2021,2021-08-05 00:00:00,2021-07-20 00:00:00,missing,missing,iShares Trust - Unknown Sector,purchase,"$1,001 - $15,000",Kurt Schrader,OR05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218220.pdf,False,OR,8000.5,16.0
2021,2021-11-28 00:00:00,2021-11-26 00:00:00,missing,ABBV,AbbVie Inc,purchase,"$1,001 - $15,000",Bob Gibbs,OH07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019893.pdf,False,OH,8000.5,2.0
2021,2021-11-28 00:00:00,2021-11-26 00:00:00,missing,TT,AT&T Inc,purchase,"$1,001 - $15,000",Bob Gibbs,OH07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019893.pdf,False,OH,8000.5,2.0
2021,2021-11-28 00:00:00,2021-11-26 00:00:00,missing,MRK,Merck & Company Inc Common Stock,purchase,"$1,001 - $15,000",Bob Gibbs,OH07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019893.pdf,False,OH,8000.5,2.0
2021,2021-11-28 00:00:00,2021-11-24 00:00:00,missing,QS,QuantumScape Corporation Class A,sale_full,"$1,001 - $15,000",Bob Gibbs,OH07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019893.pdf,False,OH,8000.5,4.0
2021,2021-11-28 00:00:00,2021-11-24 00:00:00,missing,STM,STMicroelectronics NV,sale_full,"$15,001 - $50,000",Bob Gibbs,OH07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019893.pdf,False,OH,32500.5,4.0
2021,2021-11-28 00:00:00,2021-11-11 00:00:00,self,LZ,LegalZoom.com Inc,sale_full,"$1,001 - $15,000",Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019896.pdf,False,CA,8000.5,17.0
2020,2020-02-04 00:00:00,2020-01-30 00:00:00,missing,UPS,"United Parcel Service, Inc.",sale_full,"$15,001 - $50,000",Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015009.pdf,False,MA,32500.5,5.0
2020,2020-02-04 00:00:00,2020-01-30 00:00:00,missing,PRU,"Prudential Financial, Inc.",purchase,"$1,001 - $15,000",David E. Price,NC04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015008.pdf,False,NC,8000.5,5.0
2020,2020-01-07 00:00:00,2019-12-03 00:00:00,self,XOM,Exxon Mobil Corporation,sale_full,"$1,001 - $15,000",Nicholas Van Taylor,TX03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013833.pdf,True,TX,8000.5,35.0
2020,2020-01-07 00:00:00,2019-12-10 00:00:00,missing,XOM,Exxon Mobil Corporation,sale_full,"$1,001 - $15,000",Nicholas Van Taylor,TX03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013833.pdf,True,TX,8000.5,28.0
2020,2020-01-07 00:00:00,2019-12-19 00:00:00,missing,XOM,Exxon Mobil Corporation,sale_full,"$1,001 - $15,000",Nicholas Van Taylor,TX03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013833.pdf,True,TX,8000.5,19.0
2020,2020-03-02 00:00:00,2020-02-27 00:00:00,missing,MSFT,Microsoft Corporation,purchase,"$1,001 - $15,000",David Kustoff,TN08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217045.pdf,False,TN,8000.5,4.0
2020,2020-03-02 00:00:00,2020-02-24 00:00:00,missing,GE,General Electric Company,sale_full,"$1,001 - $15,000",Tom Rice,SC07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016152.pdf,True,SC,8000.5,7.0
2020,2020-03-02 00:00:00,2020-02-24 00:00:00,missing,INMD,InMode ltd. - Ordinary Shares,sale_full,"$1,001 - $15,000",Tom Rice,SC07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016152.pdf,False,SC,8000.5,7.0
2020,2020-03-02 00:00:00,2020-02-24 00:00:00,missing,INMD,InMode ltd. - Ordinary Shares,sale_full,"$1,001 - $15,000",Tom Rice,SC07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016152.pdf,False,SC,8000.5,7.0
2020,2020-03-02 00:00:00,2020-02-24 00:00:00,missing,SHOP,Shopify Inc. Class A Subordinate Voting Shares,sale_full,"$1,001 - $15,000",Tom Rice,SC07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016152.pdf,True,SC,8000.5,7.0
2020,2020-03-02 00:00:00,2020-02-24 00:00:00,missing,TDY,Teledyne Technologies Incorporated,sale_full,"$1,001 - $15,000",Tom Rice,SC07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016152.pdf,False,SC,8000.5,7.0
2021,2021-09-03 00:00:00,2021-08-10 00:00:00,missing,AAL,American Airlines Group Inc,sale_full,"$1,001 - $15,000",Patrick Fallon,TX04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019418.pdf,False,TX,8000.5,24.0
2021,2021-09-03 00:00:00,2021-08-10 00:00:00,missing,AAL,American Airlines Group Inc,sale_full,"$1,001 - $15,000",Patrick Fallon,TX04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019418.pdf,False,TX,8000.5,24.0
2021,2021-09-03 00:00:00,2021-08-10 00:00:00,missing,CVX,Chevron Corporation,sale_full,"$1,001 - $15,000",Patrick Fallon,TX04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019418.pdf,False,TX,8000.5,24.0
2021,2021-09-03 00:00:00,2021-08-10 00:00:00,missing,DE,Deere & Company,sale_full,"$1,001 - $15,000",Patrick Fallon,TX04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019418.pdf,False,TX,8000.5,24.0
2021,2021-09-03 00:00:00,2021-08-10 00:00:00,missing,DE,Deere & Company,sale_full,"$100,001 - $250,000",Patrick Fallon,TX04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019418.pdf,False,TX,175000.5,24.0
2021,2021-09-03 00:00:00,2021-08-10 00:00:00,missing,DE,Deere & Company,purchase,"$100,001 - $250,000",Patrick Fallon,TX04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019418.pdf,False,TX,175000.5,24.0
2021,2021-09-03 00:00:00,2021-08-25 00:00:00,missing,DE,Deere & Company,sale_full,"$100,001 - $250,000",Patrick Fallon,TX04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019418.pdf,False,TX,175000.5,9.0
2021,2021-09-03 00:00:00,2021-08-10 00:00:00,missing,LUV,Southwest Airlines Company,sale_full,"$1,001 - $15,000",Patrick Fallon,TX04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019418.pdf,False,TX,8000.5,24.0
2021,2021-09-03 00:00:00,2021-08-11 00:00:00,joint,AM,Antero Midstream Coporation,purchase,"$1,001 - $15,000",Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019412.pdf,False,NC,8000.5,23.0
2021,2021-09-03 00:00:00,2021-08-03 00:00:00,joint,T,ATT&T Inc,purchase,"$1,001 - $15,000",Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019412.pdf,False,NC,8000.5,31.0
2021,2021-09-03 00:00:00,2021-08-09 00:00:00,joint,BXMT,Blackstone Mortgage Trust Inc,purchase,"$50,001 - $100,000",Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019412.pdf,False,NC,75000.5,25.0
2021,2021-09-03 00:00:00,2021-08-13 00:00:00,joint,EPD,Enterprise products partners LP,purchase,"$1,001 - $15,000",Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019412.pdf,False,NC,8000.5,21.0
2021,2021-09-03 00:00:00,2021-08-09 00:00:00,joint,XOM,Exxon Mobile Corporation,purchase,"$50,001 - $100,000",Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019412.pdf,False,NC,75000.5,25.0
2021,2021-09-03 00:00:00,2021-08-09 00:00:00,joint,NHI,National Health Investors Inc,purchase,"$1,001 - $15,000",Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019412.pdf,False,NC,8000.5,25.0
2021,2021-09-03 00:00:00,2021-08-06 00:00:00,joint,NHI,National Health Investors Inc,purchase,"$1,001 - $15,000",Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019412.pdf,False,NC,8000.5,28.0
2021,2021-09-03 00:00:00,2021-08-09 00:00:00,joint,PBA,Pembina Pipeline Corp. Ordinary Shares,purchase,"$15,001 - $50,000",Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019412.pdf,False,NC,32500.5,25.0
2021,2021-09-03 00:00:00,2021-08-16 00:00:00,joint,PAA,Plains All American Pipeline LP - Common Units Representing Ltd Partners interests,purchase,"$1,001 - $15,000",Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019412.pdf,False,NC,8000.5,18.0
2021,2021-09-03 00:00:00,2021-08-31 00:00:00,joint,ALb,Albemarle Corporation,purchase,"$1,001 - $15,000",Marjorie Taylor Greene,GA14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019421.pdf,False,GA,8000.5,3.0
2021,2021-09-03 00:00:00,2021-08-31 00:00:00,joint,AMAT,Applied Materials Inc,purchase,"$1,001 - $15,000",Marjorie Taylor Greene,GA14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019421.pdf,False,GA,8000.5,3.0
2021,2021-09-03 00:00:00,2021-08-31 00:00:00,joint,SFTBY,Softbank Corp Unsponsored ADR,purchase,"$1,001 - $15,000",Marjorie Taylor Greene,GA14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019421.pdf,False,GA,8000.5,3.0
2021,2021-09-03 00:00:00,2021-08-31 00:00:00,joint,V,Visa Inc,purchase,"$1,001 - $15,000",Marjorie Taylor Greene,GA14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019421.pdf,False,GA,8000.5,3.0
2021,2021-09-03 00:00:00,2021-08-31 00:00:00,joint,DIS,Walt Disney Company,purchase,"$1,001 - $15,000",Marjorie Taylor Greene,GA14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019421.pdf,False,GA,8000.5,3.0
2021,2021-09-03 00:00:00,2021-06-18 00:00:00,missing,missing,California St 5% 03/01/2026 DD 03/18/15,sale_full,"$15,001 - $50,000",Christopher L. Jacobs,NY27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,False,NY,32500.5,77.0
2021,2021-09-03 00:00:00,2021-07-01 00:00:00,missing,DTM,DT Midstream Inc,exchange,"$1,001 - $15,000",Christopher L. Jacobs,NY27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,False,NY,8000.5,64.0
2021,2021-09-03 00:00:00,2021-01-19 00:00:00,missing,missing,Monroe Cnty NY Indl DEV corp R 5% 07/01/2025 DD 06/24/15,sale_full,"$15,001 - $50,000",Christopher L. Jacobs,NY27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,False,NY,32500.5,227.0
2021,2021-09-03 00:00:00,2021-02-25 00:00:00,missing,missing,Nassau Cnty NY Interim FIN AUT 4% 11/15/2033 DD 02/17/2021,purchase,"$50,001 - $100,000",Christopher L. Jacobs,NY27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,False,NY,75000.5,190.0
2021,2021-09-03 00:00:00,2021-07-16 00:00:00,missing,missing,New York City NY Transitional 5% 07/15/2033 DD 07/22/21,purchase,"$50,001 - $100,000",Christopher L. Jacobs,NY27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,False,NY,75000.5,49.0
2021,2021-09-03 00:00:00,2021-03-17 00:00:00,missing,missing,New York City NY Transitional 5% 11/01/2025 DD 11/05/15,sale_full,"$15,001 - $50,000",Christopher L. Jacobs,NY27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,False,NY,32500.5,170.0
2021,2021-09-03 00:00:00,2021-03-19 00:00:00,missing,missing,New York St Dorm Auth St Perso 5% 03/15/2034 DD 03/15/21,purchase,"$50,001 - $100,000",Christopher L. Jacobs,NY27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,False,NY,75000.5,168.0
2021,2021-09-03 00:00:00,2021-07-15 00:00:00,missing,missing,New York St Thruway Auth 5% 01/01/2025 DD 02/06/14,sale_full,"$15,001 - $50,000",Christopher L. Jacobs,NY27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,False,NY,32500.5,50.0
2021,2021-09-03 00:00:00,2021-01-21 00:00:00,missing,missing,Port Authority of New York & New jersey 5% 07/15/2032 DD 02/05/2021,purchase,"$15,001 - $50,000",Christopher L. Jacobs,NY27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,False,NY,32500.5,225.0
2021,2021-09-03 00:00:00,2021-07-15 00:00:00,missing,missing,Sales Tax asset receivable Cor 5% 10/15/2026 DD 10/15/14,purchase,"$15,001 - $50,000",Christopher L. Jacobs,NY27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,False,NY,32500.5,50.0
2021,2021-09-03 00:00:00,2021-06-23 00:00:00,missing,missing,San Antonio Tx WTR Revenue 5% 05/15/2033 DD 07/13/2021,purchase,"$15,001 - $50,000",Christopher L. Jacobs,NY27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,False,NY,32500.5,72.0
2021,2021-09-03 00:00:00,2021-02-03 00:00:00,missing,missing,UTAH ST 5% 07/01/2030 DD 02/27/2020,purchase,"$50,001 - $100,000",Christopher L. Jacobs,NY27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,False,NY,75000.5,212.0
2021,2021-09-03 00:00:00,2021-02-01 00:00:00,missing,missing,VIRGINIA ST CLG BLDG AUTH EDUC 5% 02/01/2029 DD 12/21/17,purchase,"$50,001 - $100,000",Christopher L. Jacobs,NY27,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019355.pdf,False,NY,75000.5,214.0
2021,2021-09-03 00:00:00,2021-08-05 00:00:00,joint,missing,Clarke Cnty AL GO wts 2021,purchase,"$100,001 - $250,000",Ann Wagner,MO02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218330.pdf,False,MO,175000.5,29.0
2021,2021-09-03 00:00:00,2021-08-20 00:00:00,joint,missing,Berkeley Twp NG GO bds 2021,purchase,"$100,001 - $250,000",Ann Wagner,MO02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218330.pdf,False,MO,175000.5,14.0
2021,2021-09-03 00:00:00,2021-08-23 00:00:00,joint,missing,Glendale MO GO Bds 2016,purchase,"$100,001 - $250,000",Ann Wagner,MO02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218330.pdf,False,MO,175000.5,11.0
2021,2021-09-03 00:00:00,2021-08-27 00:00:00,joint,missing,Lebanon OH Wtrwrks sys rev ref bds,purchase,"$100,001 - $250,000",Ann Wagner,MO02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218330.pdf,False,MO,175000.5,7.0
2022,2022-04-01 00:00:00,2022-03-01 00:00:00,joint,DAIUF,Daifuku Co Ltd Ordinary Shares,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020618.pdf,False,VA,8000.5,31.0
2022,2022-04-01 00:00:00,2022-03-01 00:00:00,joint,FANUF,Fanuc Limited Ordinary Shares,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020618.pdf,False,VA,8000.5,31.0
2022,2022-04-01 00:00:00,2022-03-07 00:00:00,joint,NEE,NextEra Energy Inc,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020618.pdf,False,VA,8000.5,25.0
2022,2022-04-01 00:00:00,2022-03-01 00:00:00,joint,missing,VGP NV NPV Common,sale_full,"$15,001 - $50,000",Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020618.pdf,False,VA,32500.5,31.0
2022,2022-04-01 00:00:00,2022-03-07 00:00:00,missing,missing,Virginia College Bldg 3% 02/01/37,sale_full,"$15,001 - $50,000",Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020618.pdf,False,VA,32500.5,25.0
2022,2022-04-01 00:00:00,2022-03-10 00:00:00,missing,APD,"Air Products and Chemicals Inc - Stock purchased in error, sold once alerted",purchase,"$1,001 - $15,000",Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf,False,OR,8000.5,22.0
2022,2022-04-01 00:00:00,2022-03-14 00:00:00,missing,APD,Air Products and Chemicals Inc,sale_full,"$1,001 - $15,000",Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf,False,OR,8000.5,18.0
2022,2022-04-01 00:00:00,2022-02-24 00:00:00,missing,ALK,"Alaska Air Group Inc - Stock purchased in error, sold once alerted",purchase,"$1,001 - $15,000",Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf,False,OR,8000.5,36.0
2022,2022-04-01 00:00:00,2022-03-14 00:00:00,missing,ALK,Alaska Air Group Inc,sale_full,"$1,001 - $15,000",Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf,False,OR,8000.5,18.0
2022,2022-04-01 00:00:00,2022-03-14 00:00:00,missing,GOOGL,Alphabet Inc - Class A,sale_full,"$1,001 - $15,000",Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf,False,OR,8000.5,18.0
2022,2022-04-01 00:00:00,2022-02-24 00:00:00,missing,AMGN,"Amgen Inc - Stock purchased in error, sold once alerted",purchase,"$1,001 - $15,000",Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf,False,OR,8000.5,36.0
2022,2022-04-01 00:00:00,2022-03-14 00:00:00,missing,AMGN,Amgen Inc,sale_full,"$1,001 - $15,000",Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf,False,OR,8000.5,18.0
2022,2022-04-01 00:00:00,2022-02-24 00:00:00,missing,BAC,"Bank of America Corporation - Stock purchased in error, sold once alerted",purchase,"$1,001 - $15,000",Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf,False,OR,8000.5,36.0
2022,2022-04-01 00:00:00,2022-03-14 00:00:00,missing,BAC,Bank of America Corporation,sale_full,"$1,001 - $15,000",Earl Blumenauer,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020675.pdf,False,OR,8000.5,18.0
